Station,Date,Aerosol_Type_Land
MM,3/20/2016,1.833779508
MM,3/21/2016,1.91605576
MM,3/22/2016,1.977805313
MM,3/23/2016,1.540752351
MM,3/24/2016,1.987100523
MM,3/25/2016,1.83550143
MM,3/26/2016,1.978024409
MM,3/27/2016,1.902703116
MM,3/28/2016,1.961084053
MM,3/29/2016,1.926142105
MM,3/30/2016,1.950305638
MM,3/31/2016,1.984446301
MM,4/1/2016,1.624082505
MM,4/2/2016,1.986150292
MM,4/3/2016,1.836552749
MM,4/4/2016,1.942631501
MM,4/5/2016,1.887827188
MM,4/6/2016,1.871440536
MM,4/7/2016,1.93494111
MM,4/8/2016,1.591898657
MM,4/9/2016,1.913945365
MM,4/10/2016,1.892824336
MM,4/11/2016,1.966536601
MM,4/12/2016,1.884954967
MM,4/13/2016,1.938227188
MM,4/14/2016,1.922088086
MM,4/15/2016,1.892558916
MM,4/16/2016,1.941597618
MM,4/17/2016,1.86693473
MM,4/18/2016,1.947051561
MM,4/19/2016,1.905117937
MM,4/20/2016,1.938767808
MM,4/21/2016,1.748173886
MM,4/22/2016,1.851829771
MM,4/23/2016,1.899544465
MM,4/24/2016,1.851396831
MM,4/25/2016,1.82443967
MM,4/26/2016,1.778194591
MM,4/27/2016,1.921200651
MM,4/28/2016,1.828733018
MM,4/29/2016,1.838763933
MM,4/30/2016,1.861932595
MM,5/1/2016,1.873262209
MM,5/2/2016,1.980630096
MM,5/3/2016,1.877858628
MM,5/4/2016,1.930856997
MM,5/5/2016,2.047789337
MM,5/6/2016,1.910250638
MM,5/7/2016,1.86342671
MM,5/8/2016,1.85826382
MM,5/9/2016,1.922956737
MM,5/10/2016,1.849089968
MM,5/11/2016,1.869517707
MM,5/12/2016,1.786412703
MM,5/13/2016,1.926730182
MM,5/14/2016,1.783882608
MM,5/15/2016,1.854989817
MM,5/16/2016,1.867298264
MM,5/17/2016,1.830202994
MM,5/18/2016,1.884825665
MM,5/19/2016,1.941896985
MM,5/20/2016,1.863273196
MM,5/21/2016,1.787303481
MM,5/22/2016,1.939121337
MM,5/23/2016,1.704453008
MM,5/24/2016,1.868194842
MM,5/25/2016,1.873042692
MM,5/26/2016,1.910744839
MM,5/27/2016,1.770345701
MM,5/28/2016,1.700099701
MM,5/29/2016,1.875283711
MM,5/30/2016,1.879792558
MM,5/31/2016,1.969796592
MM,6/1/2016,1.807122999
MM,6/2/2016,1.82047063
MM,6/3/2016,1.916401743
MM,6/4/2016,1.936662043
MM,6/5/2016,1.851860575
MM,6/6/2016,1.810340898
MM,6/7/2016,1.89206955
MM,6/8/2016,1.826192161
MM,6/9/2016,1.871212453
MM,6/10/2016,1.837033242
MM,6/11/2016,1.836420387
MM,6/12/2016,1.74121049
MM,6/13/2016,1.856148162
MM,6/14/2016,1.888602013
MM,6/15/2016,1.913514801
MM,6/16/2016,1.979940493
MM,6/17/2016,1.798041582
MM,6/18/2016,1.563183524
MM,6/19/2016,1.976139854
MM,6/20/2016,1.904458599
MM,6/21/2016,1.747266589
MM,6/22/2016,1.86192053
MM,6/23/2016,1.931384099
MM,6/24/2016,1.882432366
MM,6/25/2016,1.89536323
MM,6/26/2016,1.862258561
MM,6/27/2016,1.738455568
MM,6/28/2016,1.963509635
MM,6/29/2016,1.884149552
MM,6/30/2016,1.895667952
MM,7/1/2016,1.892304266
MM,7/2/2016,1.89638777
MM,7/3/2016,1.749435077
MM,7/4/2016,1.804022082
MM,7/5/2016,1.980886621
MM,7/6/2016,1.820055797
MM,7/7/2016,1.764584728
MM,7/8/2016,1.860787671
MM,7/9/2016,1.909286593
MM,7/10/2016,1.924648455
MM,7/11/2016,1.904007757
MM,7/12/2016,1.847356082
MM,7/13/2016,1.987956928
MM,7/14/2016,1.993449116
MM,7/15/2016,1.861346179
MM,7/16/2016,1.841578087
MM,7/17/2016,1.946119959
MM,7/18/2016,1.988518198
MM,7/19/2016,1.92764878
MM,7/20/2016,1.775300833
MM,7/21/2016,1.993123934
MM,7/22/2016,1.806663837
MM,7/23/2016,1.82344662
MM,7/24/2016,1.898743413
MM,7/25/2016,1.906701457
MM,7/26/2016,1.94372679
MM,7/27/2016,1.850121994
MM,7/28/2016,1.788344204
MM,7/29/2016,1.999024581
MM,7/30/2016,1.67140261
MM,7/31/2016,1.931295444
MM,8/1/2016,1.815803313
MM,8/2/2016,1.859576427
MM,8/3/2016,1.892649263
MM,8/4/2016,1.918480472
MM,8/5/2016,1.981248621
MM,8/6/2016,1.98970108
MM,8/7/2016,1.989705882
MM,8/8/2016,1.683086396
MM,8/9/2016,1.987331482
MM,8/10/2016,1.897500349
MM,8/11/2016,1.940474838
MM,8/12/2016,1.798952357
MM,8/13/2016,1.926873628
MM,8/14/2016,1.919755308
MM,8/15/2016,1.812920889
MM,8/16/2016,1.985797744
MM,8/17/2016,1.921533213
MM,8/18/2016,1.948689956
MM,8/19/2016,1.782695919
MM,8/20/2016,1.941122234
MM,8/21/2016,1.974129435
MM,8/22/2016,1.756942734
MM,8/23/2016,1.891567243
MM,8/24/2016,1.755618939
MM,8/25/2016,1.912608102
MM,8/26/2016,1.947441111
MM,8/27/2016,1.946729056
MM,8/28/2016,1.976375197
MM,8/29/2016,1.949105915
MM,8/30/2016,1.819090306
MM,8/31/2016,1.724472113
MM,9/1/2016,1.957358053
MM,9/2/2016,1.877923293
MM,9/3/2016,1.856821719
MM,9/4/2016,1.8644058
MM,9/5/2016,1.960256265
MM,9/6/2016,1.970111172
MM,9/7/2016,1.832477855
MM,9/8/2016,1.884943884
MM,9/9/2016,1.90675816
MM,9/10/2016,1.865316298
MM,9/11/2016,1.91519761
MM,9/12/2016,1.949574942
MM,9/13/2016,1.900009739
MM,9/14/2016,1.98811107
MM,9/15/2016,1.992882271
MM,9/16/2016,1.888001191
MM,9/17/2016,1.860420901
MM,9/18/2016,1.882294491
MM,9/19/2016,1.872231894
MM,9/20/2016,1.833866792
MM,9/21/2016,1.969756854
MM,9/22/2016,1.893569064
MM,9/23/2016,1.992252612
MM,9/24/2016,1.855242769
MM,9/25/2016,1.908365117
MM,9/26/2016,1.942795076
MM,9/27/2016,1.831412655
MM,9/28/2016,1.933269476
MM,9/29/2016,1.833981593
MM,9/30/2016,1.9800079
MM,10/1/2016,1.937731798
MM,10/2/2016,1.902141875
MM,10/3/2016,1.985654807
MM,10/4/2016,1.915186202
MM,10/5/2016,1.798251896
MM,10/6/2016,1.763176702
MM,10/7/2016,1.955057529
MM,10/8/2016,1.873503164
MM,10/9/2016,1.975847557
MM,10/10/2016,1.844684636
MM,10/11/2016,1.948711202
MM,10/12/2016,1.989410934
MM,10/13/2016,1.916250115
MM,10/14/2016,1.889603916
MM,10/15/2016,1.908383711
MM,10/16/2016,1.979829402
MM,10/17/2016,1.779310345
MM,10/18/2016,1.960068343
MM,10/19/2016,1.976326008
MM,10/20/2016,1.960458882
MM,10/21/2016,1.909752806
MM,10/22/2016,1.871516516
MM,10/23/2016,1.937626015
MM,10/24/2016,1.922964105
MM,10/25/2016,1.971769677
MM,10/26/2016,1.958098229
MM,10/27/2016,1.952502999
MM,10/28/2016,1.986869837
MM,10/29/2016,1.939626513
MM,10/30/2016,1.850185624
MM,10/31/2016,1.899156715
MM,11/1/2016,1.970239887
MM,11/2/2016,1.974435012
MM,11/3/2016,1.966585636
MM,11/4/2016,1.797032725
MM,11/5/2016,1.94911855
MM,11/6/2016,1.82152915
MM,11/7/2016,1.889249679
MM,11/8/2016,1.940580732
MM,11/9/2016,1.942639976
MM,11/10/2016,1.871891408
MM,11/11/2016,1.947463575
MM,11/12/2016,1.959573887
MM,11/13/2016,1.819050497
MM,11/14/2016,1.943687047
MM,11/15/2016,1.870454961
MM,11/16/2016,1.911739801
MM,11/17/2016,1.959906182
MM,11/18/2016,1.966049074
MM,11/19/2016,1.948467522
MM,11/20/2016,1.705788685
MM,11/21/2016,1.958846752
MM,11/22/2016,1.704559585
MM,11/23/2016,1.902984055
MM,11/24/2016,1.913055604
MM,11/25/2016,1.944808076
MM,11/26/2016,1.966079
MM,11/27/2016,1.929091191
MM,11/28/2016,1.957022017
MM,11/29/2016,1.751169581
MM,11/30/2016,1.939844999
MM,12/1/2016,1.835794804
MM,12/2/2016,2.351905274
MM,12/3/2016,2.101793802
MM,12/4/2016,2.625278306
MM,12/5/2016,2.029384145
MM,12/6/2016,1.761478509
MM,12/7/2016,2.417848708
MM,12/8/2016,1.941614269
MM,12/9/2016,1.92301077
MM,12/10/2016,2.096437337
MM,12/11/2016,2.616217542
MM,12/12/2016,1.984194415
MM,12/13/2016,1.814290852
MM,12/14/2016,2.228038024
MM,12/15/2016,1.763070814
MM,12/16/2016,1.945850649
MM,12/17/2016,1.93348222
MM,12/18/2016,2.467156094
MM,12/19/2016,2.158770889
MM,12/20/2016,2.705026767
MM,12/21/2016,2.105476738
MM,12/22/2016,2.603086141
MM,12/23/2016,2.423502126
MM,12/24/2016,1.95850567
MM,12/25/2016,2.231376838
MM,12/26/2016,2.063117139
MM,12/27/2016,2.622956022
MM,12/28/2016,2.279279553
MM,12/29/2016,2.0633726
MM,12/30/2016,2.306188273
MM,12/31/2016,2.733212234
MM,1/1/2017,1.980977281
MM,1/2/2017,1.937125593
MM,1/3/2017,2.444812577
MM,1/4/2017,2.178123084
MM,1/5/2017,2.640992759
MM,1/6/2017,2.204319263
MM,1/7/2017,1.90827696
MM,1/8/2017,2.515672232
MM,1/9/2017,1.966644091
MM,1/10/2017,2.224711785
MM,1/11/2017,2.098692174
MM,1/12/2017,2.680514262
MM,1/13/2017,2.010887008
MM,1/14/2017,2.233760876
MM,1/15/2017,2.406225029
MM,1/16/2017,2.711591232
MM,1/17/2017,1.95195861
MM,1/18/2017,1.897248244
MM,1/19/2017,2.59809838
MM,1/20/2017,2.16140334
MM,1/21/2017,1.852197071
MM,1/22/2017,2.203482743
MM,1/23/2017,2.615446243
MM,1/24/2017,2.496189024
MM,1/25/2017,1.852070051
MM,1/26/2017,2.549006485
MM,1/27/2017,2.144631608
MM,1/28/2017,1.930735931
MM,1/29/2017,2.337991959
MM,1/30/2017,2.089862627
MM,1/31/2017,2.343899582
MM,2/1/2017,1.867940718
MM,2/2/2017,2.503668108
MM,2/3/2017,2.078885124
MM,2/4/2017,2.786273329
MM,2/5/2017,2.283802745
MM,2/6/2017,2.637425905
MM,2/7/2017,2.254585789
MM,2/8/2017,2.699547592
MM,2/9/2017,2.462791974
MM,2/10/2017,1.917404441
MM,2/11/2017,2.302873419
MM,2/12/2017,2.139996478
MM,2/13/2017,2.669157004
MM,2/14/2017,2.336778312
MM,2/15/2017,2.161666293
MM,2/16/2017,2.507309144
MM,2/17/2017,2.64188851
MM,2/18/2017,2.506017891
MM,2/19/2017,2.019175623
MM,2/20/2017,2.549677569
MM,2/21/2017,2.233900997
MM,2/22/2017,2.639123354
MM,2/23/2017,2.202002612
MM,2/24/2017,1.830488089
MM,2/25/2017,2.457944274
MM,2/26/2017,1.889534744
MM,2/27/2017,2.348190977
MM,2/28/2017,2.196459702
MM,3/1/2017,1.832271551
MM,3/2/2017,1.925051243
MM,3/3/2017,1.809507571
MM,3/4/2017,1.969248599
MM,3/5/2017,2.143597192
MM,3/6/2017,1.949930722
MM,3/7/2017,1.878875568
MM,3/8/2017,1.900062526
MM,3/9/2017,1.982595243
MM,3/10/2017,1.762962963
MM,3/11/2017,1.924135636
MM,3/12/2017,1.836340767
MM,3/13/2017,1.977182566
MM,3/14/2017,1.883978472
MM,3/15/2017,1.973279124
MM,3/16/2017,1.94074098
MM,3/17/2017,1.940287543
MM,3/18/2017,1.94286488
MM,3/19/2017,1.986161252
MM,3/20/2017,1.98117598
MM,3/21/2017,1.834678142
MM,3/22/2017,1.951359549
MM,3/23/2017,1.93463903
MM,3/24/2017,1.919990017
MM,3/25/2017,1.971018742
MM,3/26/2017,1.779256757
MM,3/27/2017,1.978300235
MM,3/28/2017,1.983654982
MM,3/29/2017,1.980043635
MM,3/30/2017,1.857647686
MM,3/31/2017,1.949320148
MM,4/1/2017,1.931314491
MM,4/2/2017,1.901754265
MM,4/3/2017,1.981704769
MM,4/4/2017,1.742472819
MM,4/5/2017,1.962017094
MM,4/6/2017,1.80189098
MM,4/7/2017,1.896984925
MM,4/8/2017,1.817207638
MM,4/9/2017,1.90051216
MM,4/10/2017,1.951128924
MM,4/11/2017,1.790734126
MM,4/12/2017,1.905024919
MM,4/13/2017,1.818051142
MM,4/14/2017,1.965590815
MM,4/15/2017,1.883222405
MM,4/16/2017,1.940621793
MM,4/17/2017,1.916666667
MM,4/18/2017,1.807605283
MM,4/19/2017,1.926333702
MM,4/20/2017,1.78790932
MM,4/21/2017,1.934363826
MM,4/22/2017,1.883302468
MM,4/23/2017,1.837365653
MM,4/25/2017,1.846617265
MM,4/26/2017,1.908200453
MM,4/27/2017,1.859368211
MM,4/28/2017,1.867164652
MM,4/29/2017,1.815871896
MM,4/30/2017,1.932366417
MM,5/1/2017,1.782232735
MM,5/2/2017,1.947568496
MM,5/3/2017,1.796735799
MM,5/4/2017,1.909735494
MM,5/5/2017,1.889853147
MM,5/6/2017,1.83648657
MM,5/7/2017,1.916180349
MM,5/8/2017,1.971992807
MM,5/9/2017,1.886644431
MM,5/10/2017,1.735682396
MM,5/11/2017,1.872063247
MM,5/12/2017,1.932653291
MM,5/13/2017,1.917888978
MM,5/14/2017,1.840664244
MM,5/15/2017,1.725783727
MM,5/16/2017,1.96417687
MM,5/17/2017,1.76859825
MM,5/18/2017,1.915658363
MM,5/19/2017,1.872274756
MM,5/20/2017,1.914889631
MM,5/21/2017,1.744479663
MM,5/22/2017,1.913630315
MM,5/23/2017,1.926219533
MM,5/24/2017,1.860077461
MM,5/25/2017,1.946057307
MM,5/26/2017,1.782710074
MM,5/27/2017,1.848167643
MM,5/28/2017,1.91708114
MM,5/29/2017,1.894895087
MM,5/30/2017,1.808732274
MM,5/31/2017,1.63038441
MM,6/1/2017,1.950644914
MM,6/2/2017,1.891612211
MM,6/3/2017,1.913861183
MM,6/4/2017,1.814593032
MM,6/5/2017,1.847174798
MM,6/6/2017,1.753047052
MM,6/7/2017,1.820691234
MM,6/8/2017,1.853411306
MM,6/9/2017,1.825430409
MM,6/10/2017,1.957326073
MM,6/11/2017,1.820863462
MM,6/12/2017,1.797686883
MM,6/13/2017,1.912414001
MM,6/14/2017,1.850772416
MM,6/15/2017,1.77788399
MM,6/16/2017,1.736968901
MM,6/17/2017,1.963149856
MM,6/18/2017,1.827099939
MM,6/19/2017,1.899665683
MM,6/20/2017,1.743983498
MM,6/21/2017,1.900448839
MM,6/22/2017,1.723382073
MM,6/23/2017,1.940892642
MM,6/24/2017,1.870445997
MM,6/25/2017,1.805865922
MM,6/26/2017,1.826681422
MM,6/27/2017,1.776737726
MM,6/28/2017,1.91861288
MM,6/29/2017,1.813991104
MM,6/30/2017,1.836378018
MM,7/1/2017,1.668061136
MM,7/2/2017,1.980821918
MM,7/3/2017,1.856578642
MM,7/4/2017,1.857811038
MM,7/5/2017,1.835558187
MM,7/6/2017,1.827696009
MM,7/7/2017,1.874780532
MM,7/8/2017,1.743649931
MM,7/9/2017,1.913504985
MM,7/10/2017,1.797599425
MM,7/11/2017,1.962503874
MM,7/12/2017,1.877089479
MM,7/13/2017,1.928681802
MM,7/14/2017,1.918674237
MM,7/15/2017,1.970084683
MM,7/16/2017,1.808706744
MM,7/17/2017,1.693972705
MM,7/18/2017,1.986726356
MM,7/19/2017,1.953561894
MM,7/20/2017,1.914693724
MM,7/21/2017,1.799079755
MM,7/22/2017,1.7649481
MM,7/23/2017,1.982588948
MM,7/24/2017,1.659527151
MM,7/25/2017,1.838438812
MM,7/26/2017,1.673734121
MM,7/27/2017,1.752269518
MM,7/28/2017,1.799784811
MM,7/29/2017,1.919988319
MM,7/30/2017,1.880224884
MM,7/31/2017,1.902017963
MM,8/1/2017,1.843301322
MM,8/2/2017,1.65905109
MM,8/3/2017,1.797029318
MM,8/4/2017,1.868709944
MM,8/5/2017,1.887247513
MM,8/6/2017,1.749304744
MM,8/7/2017,1.89278303
MM,8/8/2017,1.954088325
MM,8/9/2017,1.717992572
MM,8/10/2017,1.998324022
MM,8/11/2017,1.865950994
MM,8/12/2017,1.871204648
MM,8/13/2017,1.89840806
MM,8/14/2017,1.94277264
MM,8/15/2017,1.85567199
MM,8/16/2017,1.977115037
MM,8/17/2017,1.776009792
MM,8/18/2017,1.829892862
MM,8/19/2017,1.806549257
MM,8/20/2017,1.762123096
MM,8/21/2017,1.869905626
MM,8/22/2017,1.791017624
MM,8/23/2017,1.928980259
MM,8/24/2017,1.897106793
MM,8/25/2017,1.993686659
MM,8/26/2017,1.86426068
MM,8/27/2017,1.874167184
MM,8/28/2017,1.979494008
MM,8/29/2017,1.822654941
MM,8/30/2017,1.926927448
MM,8/31/2017,1.939342881
MM,9/1/2017,1.910934458
MM,9/2/2017,1.990774042
MM,9/3/2017,1.730760148
MM,9/4/2017,1.803369881
MM,9/5/2017,1.947990895
MM,9/6/2017,1.828838868
MM,9/7/2017,1.802589108
MM,9/8/2017,1.949634522
MM,9/9/2017,1.965882556
MM,9/10/2017,1.996851824
MM,9/11/2017,1.949484211
MM,9/12/2017,1.927621598
MM,9/13/2017,1.861007007
MM,9/14/2017,1.878874981
MM,9/15/2017,1.954118004
MM,9/16/2017,1.935912763
MM,9/17/2017,1.988435104
MM,9/18/2017,1.92882349
MM,9/19/2017,1.847464243
MM,9/20/2017,1.87384873
MM,9/21/2017,1.884995735
MM,9/22/2017,1.827612607
MM,9/23/2017,1.75144971
MM,9/24/2017,1.950135003
MM,9/25/2017,1.953396503
MM,9/26/2017,1.79551488
MM,9/27/2017,1.930201887
MM,9/28/2017,1.947568822
MM,9/29/2017,1.87386038
MM,9/30/2017,1.891721419
MM,10/1/2017,1.905321628
MM,10/2/2017,1.85812803
MM,10/3/2017,1.980274222
MM,10/4/2017,1.923820637
MM,10/5/2017,1.920243543
MM,10/6/2017,1.979741658
MM,10/7/2017,1.936476029
MM,10/8/2017,1.893687978
MM,10/9/2017,1.82540032
MM,10/10/2017,1.930277654
MM,10/11/2017,1.833009709
MM,10/12/2017,1.780385771
MM,10/13/2017,1.838607791
MM,10/14/2017,1.954464767
MM,10/15/2017,1.983754273
MM,10/16/2017,1.856714749
MM,10/17/2017,1.88650267
MM,10/18/2017,1.891406539
MM,10/19/2017,1.967553975
MM,10/20/2017,1.893687186
MM,10/21/2017,1.940227589
MM,10/22/2017,1.760623955
MM,10/23/2017,1.965240235
MM,10/24/2017,1.881021922
MM,10/25/2017,1.881743486
MM,10/26/2017,1.928768243
MM,10/27/2017,1.932494813
MM,10/28/2017,1.970946658
MM,10/29/2017,1.767082246
MM,10/30/2017,1.965954701
MM,10/31/2017,1.989527952
MM,11/1/2017,1.948535551
MM,11/2/2017,1.830250677
MM,11/3/2017,1.894301764
MM,11/4/2017,1.964617636
MM,11/5/2017,1.769496204
MM,11/6/2017,1.923766181
MM,11/7/2017,1.980808254
MM,11/8/2017,1.960033566
MM,11/9/2017,1.85516808
MM,11/10/2017,1.921359629
MM,11/11/2017,1.904383495
MM,11/12/2017,1.951134691
MM,11/13/2017,1.958528358
MM,11/14/2017,1.761503623
MM,11/15/2017,1.95574877
MM,11/16/2017,1.883653707
MM,11/17/2017,1.833511859
MM,11/18/2017,1.858332157
MM,11/19/2017,1.925821005
MM,11/20/2017,1.943899018
MM,11/21/2017,1.95485115
MM,11/22/2017,1.912827693
MM,11/23/2017,1.741591996
MM,11/24/2017,1.960995603
MM,11/25/2017,1.855463754
MM,11/26/2017,1.917014431
MM,11/27/2017,1.914878147
MM,11/28/2017,1.94533452
MM,11/29/2017,1.965357063
MM,11/30/2017,1.730804366
MM,12/1/2017,2.214688313
MM,12/2/2017,1.799608738
MM,12/3/2017,2.69918552
MM,12/4/2017,1.953757225
MM,12/5/2017,2.792207792
MM,12/6/2017,2.157015685
MM,12/7/2017,1.882428941
MM,12/8/2017,2.114839774
MM,12/9/2017,1.713863565
MM,12/10/2017,2.452652769
MM,12/11/2017,2.048368023
MM,12/12/2017,2.40647849
MM,12/13/2017,2.137098985
MM,12/14/2017,1.411781776
MM,12/15/2017,2.009190707
MM,12/16/2017,1.864548227
MM,12/17/2017,2.28057778
MM,12/18/2017,1.761112996
MM,12/19/2017,2.52500788
MM,12/20/2017,1.94714894
MM,12/21/2017,2.553571832
MM,12/22/2017,2.097711037
MM,12/23/2017,2.718603779
MM,12/24/2017,2.096555836
MM,12/25/2017,2.605376803
MM,12/26/2017,2.457874706
MM,12/27/2017,1.990805269
MM,12/28/2017,2.10338106
MM,12/29/2017,2.067651252
MM,12/30/2017,2.637726067
MM,12/31/2017,2.284333016
MM,1/1/2018,1.787704599
NC,1/1/1993,0
NC,1/1/2015,1.927910202
NC,1/2/2015,2.216158348
NC,1/3/2015,2.045043971
NC,1/4/2015,1.763177711
NC,1/5/2015,2.012743593
NC,1/6/2015,2.072855816
NC,1/7/2015,2.750096569
NC,1/8/2015,2.309113409
NC,1/9/2015,2.031585845
NC,1/10/2015,2.350931144
NC,1/11/2015,2.739633252
NC,1/12/2015,2.483762982
NC,1/13/2015,1.829917441
NC,1/14/2015,2.603404142
NC,1/15/2015,2.189337637
NC,1/16/2015,2.647500178
NC,1/17/2015,1.960708139
NC,1/18/2015,1.898157995
NC,1/19/2015,2.455316543
NC,1/20/2015,1.903058408
NC,1/21/2015,2.227725437
NC,1/22/2015,2.043123793
NC,1/23/2015,2.841665417
NC,1/24/2015,2.36309422
NC,1/25/2015,1.857172885
NC,1/26/2015,2.131051718
NC,1/27/2015,2.683057733
NC,1/28/2015,1.900365827
NC,1/29/2015,1.928134591
NC,1/30/2015,2.412887331
NC,1/31/2015,2.177777129
NC,2/1/2015,1.805602877
NC,2/2/2015,2.322387644
NC,2/3/2015,1.862667395
NC,2/4/2015,2.472979837
NC,2/5/2015,1.936464761
NC,2/6/2015,2.25831744
NC,2/7/2015,2.053240434
NC,2/8/2015,2.662397951
NC,2/9/2015,2.248060465
NC,2/10/2015,1.928438744
NC,2/11/2015,2.189402748
NC,2/12/2015,2.653906446
NC,2/13/2015,1.942773788
NC,2/14/2015,1.972721014
NC,2/15/2015,2.536185587
NC,2/16/2015,2.277929726
NC,2/17/2015,1.942043102
NC,2/18/2015,2.177609748
NC,2/19/2015,1.844391892
NC,2/20/2015,2.50975354
NC,2/21/2015,1.996712942
NC,2/22/2015,2.254472517
NC,2/23/2015,2.251675023
NC,2/24/2015,2.849218076
NC,2/25/2015,2.294880499
NC,2/26/2015,1.963900862
NC,2/27/2015,2.323461458
NC,2/28/2015,1.972134723
NC,3/1/2015,1.518095238
NC,3/2/2015,1.7979059
NC,3/3/2015,1.927781959
NC,3/4/2015,1.989630102
NC,3/5/2015,1.905418762
NC,3/6/2015,1.996821315
NC,3/7/2015,2.035725651
NC,3/8/2015,1.983410382
NC,3/9/2015,1.921414701
NC,3/10/2015,1.991409176
NC,3/11/2015,1.967080358
NC,3/12/2015,1.984202963
NC,3/13/2015,1.834426084
NC,3/14/2015,1.996884347
NC,3/15/2015,1.973346096
NC,3/16/2015,1.872554716
NC,3/17/2015,1.783581462
NC,3/18/2015,1.928035077
NC,3/19/2015,1.951681867
NC,3/20/2015,1.990024458
NC,3/21/2015,1.898197243
NC,3/22/2015,1.977034575
NC,3/23/2015,1.997784179
NC,3/24/2015,1.986031903
NC,3/25/2015,1.949756111
NC,3/26/2015,1.972733524
NC,3/27/2015,1.970235345
NC,3/28/2015,1.943459443
NC,3/29/2015,1.956472095
NC,3/30/2015,1.968548025
NC,3/31/2015,1.989842642
NC,4/1/2015,1.809802695
NC,4/2/2015,1.886387253
NC,4/3/2015,1.852253358
NC,4/4/2015,1.953217441
NC,4/5/2015,1.971321052
NC,4/6/2015,1.900648618
NC,4/7/2015,1.927974728
NC,4/8/2015,1.947479961
NC,4/9/2015,1.975856915
NC,4/10/2015,1.844860215
NC,4/11/2015,1.914607385
NC,4/12/2015,1.953710052
NC,4/13/2015,1.852606263
NC,4/14/2015,1.966600937
NC,4/15/2015,1.716838266
NC,4/16/2015,1.94390009
NC,4/17/2015,1.928991896
NC,4/18/2015,1.839560725
NC,4/19/2015,1.771610574
NC,4/20/2015,1.871090823
NC,4/21/2015,1.911260951
NC,4/22/2015,1.880421233
NC,4/23/2015,1.87341736
NC,4/24/2015,1.761406405
NC,4/25/2015,1.949137242
NC,4/26/2015,1.860499143
NC,4/27/2015,1.816541187
NC,4/28/2015,1.864456504
NC,4/29/2015,1.847229557
NC,4/30/2015,1.84350323
NC,5/1/2015,1.835266947
NC,5/2/2015,1.90810759
NC,5/3/2015,1.950264046
NC,5/4/2015,1.944885734
NC,5/5/2015,1.828819631
NC,5/6/2015,1.863428137
NC,5/7/2015,1.930333928
NC,5/8/2015,1.900697149
NC,5/9/2015,1.902688257
NC,5/10/2015,1.794428279
NC,5/11/2015,1.967524713
NC,5/12/2015,1.783618481
NC,5/13/2015,1.875712714
NC,5/14/2015,1.81697593
NC,5/15/2015,1.836438471
NC,5/16/2015,1.939025457
NC,5/17/2015,1.92168519
NC,5/18/2015,1.906067282
NC,5/19/2015,1.750907791
NC,5/20/2015,1.948170756
NC,5/21/2015,1.787507864
NC,5/22/2015,1.869494884
NC,5/23/2015,1.900573966
NC,5/24/2015,1.771136795
NC,5/25/2015,1.757409486
NC,5/26/2015,1.761784669
NC,5/27/2015,1.937216747
NC,5/28/2015,1.877912916
NC,5/29/2015,1.960246163
NC,5/30/2015,1.808850749
NC,5/31/2015,1.831764932
NC,6/1/2015,1.919634824
NC,6/2/2015,1.813342591
NC,6/3/2015,1.861138646
NC,6/4/2015,1.746778174
NC,6/5/2015,1.917943226
NC,6/6/2015,1.827391709
NC,6/7/2015,1.869246788
NC,6/8/2015,1.894099072
NC,6/9/2015,1.94374384
NC,6/10/2015,1.680509978
NC,6/11/2015,1.831731712
NC,6/12/2015,1.873796064
NC,6/13/2015,1.867687227
NC,6/14/2015,1.925242092
NC,6/15/2015,1.749315711
NC,6/16/2015,1.836762095
NC,6/17/2015,1.940328394
NC,6/18/2015,1.827935885
NC,6/19/2015,1.857631552
NC,6/20/2015,1.7832431
NC,6/21/2015,1.935437722
NC,6/22/2015,1.852277876
NC,6/23/2015,1.852701811
NC,6/24/2015,1.622795511
NC,6/25/2015,1.950408035
NC,6/26/2015,1.79878758
NC,6/27/2015,1.845515919
NC,6/28/2015,1.946024625
NC,6/29/2015,1.762223151
NC,6/30/2015,1.981261007
NC,7/1/2015,1.790925239
NC,7/2/2015,1.873384105
NC,7/3/2015,1.965801389
NC,7/4/2015,1.896820213
NC,7/5/2015,1.786372539
NC,7/6/2015,1.986974513
NC,7/7/2015,1.974247265
NC,7/8/2015,1.863462589
NC,7/9/2015,1.941555977
NC,7/10/2015,1.733558295
NC,7/11/2015,1.838279857
NC,7/12/2015,1.698856362
NC,7/13/2015,1.942732874
NC,7/14/2015,1.938450103
NC,7/15/2015,1.822697126
NC,7/16/2015,1.921361502
NC,7/17/2015,1.840313332
NC,7/18/2015,1.767745827
NC,7/19/2015,1.957025982
NC,7/20/2015,1.912800875
NC,7/21/2015,1.784438624
NC,7/22/2015,1.907636111
NC,7/23/2015,1.862716763
NC,7/24/2015,1.831184107
NC,7/25/2015,1.878988709
NC,7/26/2015,1.630038943
NC,7/27/2015,1.994557716
NC,7/28/2015,1.997873202
NC,7/29/2015,1.951787569
NC,7/30/2015,1.885556705
NC,7/31/2015,1.681462141
NC,8/1/2015,1.995303867
NC,8/2/2015,1.688144593
NC,8/3/2015,1.868688334
NC,8/4/2015,1.974495913
NC,8/5/2015,1.832381859
NC,8/6/2015,1.70982507
NC,8/7/2015,1.966338993
NC,8/8/2015,1.861352441
NC,8/9/2015,1.900977922
